transaction_id,date,scheme_name,transaction_type,amount,state,age_group,gender,city_tier
26416,2025-07-27,ICICI Pru Bluechip Direct,Lumpsum,421667,Uttar Pradesh,60+,Female,T30
26417,2023-01-09,Axis Bluechip Direct,SIP,124234,Telangana,26-35,Female,T30
26418,2023-08-18,Axis Bluechip Direct,SIP,222001,Kerala,26-35,Female,T30
26419,2024-12-06,Axis Bluechip Direct,Redemption,172360,Tamil Nadu,18-25,Male,B30
26420,2023-08-04,HDFC Top 100 Direct,SIP,267734,Karnataka,46-60,Female,B30
26421,2024-08-09,HDFC Top 100 Direct,SIP,451673,Maharashtra,46-60,Male,T30
26422,2025-04-26,Axis Bluechip Direct,SIP,188831,Karnataka,26-35,Male,B30
26423,2023-12-12,SBI Bluechip Direct,Redemption,390158,Punjab,26-35,Male,T30
26424,2023-01-18,Axis Bluechip Direct,SIP,197324,Rajasthan,36-45,Male,B30
26425,2022-02-02,Nippon Large Cap Direct,Lumpsum,279535,West Bengal,36-45,Male,B30
26426,2024-10-22,ABSL Frontline Equity Direct,SIP,449178,Punjab,36-45,Male,B30
26427,2023-02-26,Kotak Bluechip Direct,Lumpsum,146908,Tamil Nadu,46-60,Male,B30
26428,2025-12-28,SBI Bluechip Direct,SIP,355605,Karnataka,60+,Female,B30
26429,2025-02-25,Kotak Bluechip Direct,SIP,63095,Uttar Pradesh,46-60,Female,T30
26430,2023-03-27,DSP Top 100 Equity Direct,SIP,94664,Telangana,60+,Female,T30
26431,2024-06-25,Axis Bluechip Direct,Lumpsum,296882,Gujarat,26-35,Male,T30
26432,2024-04-24,UTI Flexi Cap Direct,SIP,429081,Andhra Pradesh,36-45,Female,B30
26433,2022-09-10,Axis Bluechip Direct,Lumpsum,80750,Tamil Nadu,18-25,Female,B30
26434,2022-04-26,HDFC Top 100 Direct,SIP,211440,Maharashtra,60+,Female,B30
26435,2025-06-11,HDFC Top 100 Direct,SIP,303379,Rajasthan,26-35,Male,T30
26436,2022-02-24,Axis Bluechip Direct,SIP,383366,Tamil Nadu,26-35,Male,T30
26437,2022-08-19,ABSL Frontline Equity Direct,SIP,18699,Kerala,60+,Male,B30
26438,2023-02-11,SBI Bluechip Direct,Redemption,148116,Tamil Nadu,46-60,Female,T30
26439,2025-03-30,ABSL Frontline Equity Direct,SIP,308818,Kerala,46-60,Female,T30
26440,2023-11-14,SBI Bluechip Direct,Lumpsum,254138,Tamil Nadu,26-35,Male,T30
26441,2023-06-24,UTI Flexi Cap Direct,Lumpsum,101668,Rajasthan,18-25,Male,B30
26442,2023-04-19,Mirae Asset Large Cap Direct,Redemption,247179,West Bengal,36-45,Female,T30
26443,2024-08-10,Axis Bluechip Direct,SIP,163145,Karnataka,18-25,Male,T30
26444,2024-07-31,Nippon Large Cap Direct,SIP,339496,Rajasthan,18-25,Female,T30
26445,2022-11-19,UTI Flexi Cap Direct,Lumpsum,180907,West Bengal,18-25,Male,T30
26446,2022-02-10,Axis Bluechip Direct,Lumpsum,389503,Maharashtra,60+,Female,T30
26447,2022-05-28,SBI Bluechip Direct,SIP,81154,Delhi,60+,Female,B30
26448,2025-01-23,Mirae Asset Large Cap Direct,SIP,42294,Maharashtra,60+,Female,T30
26449,2022-04-21,HDFC Top 100 Direct,SIP,257462,Karnataka,18-25,Female,T30
26450,2024-09-22,DSP Top 100 Equity Direct,SIP,390644,Gujarat,46-60,Female,T30
26451,2023-08-08,ABSL Frontline Equity Direct,SIP,92267,West Bengal,46-60,Male,B30
26452,2025-05-03,Nippon Large Cap Direct,SIP,381119,Andhra Pradesh,60+,Female,B30
26453,2023-03-25,HDFC Top 100 Direct,SIP,325770,Rajasthan,60+,Male,T30
26454,2022-04-04,ICICI Pru Bluechip Direct,SIP,243936,Rajasthan,46-60,Male,T30
26455,2023-10-23,ICICI Pru Bluechip Direct,SIP,91720,West Bengal,26-35,Female,T30
26456,2024-07-27,UTI Flexi Cap Direct,SIP,345960,West Bengal,60+,Female,T30
26457,2023-10-15,ICICI Pru Bluechip Direct,Lumpsum,143904,Andhra Pradesh,18-25,Female,T30
26458,2022-10-16,SBI Bluechip Direct,SIP,358079,West Bengal,36-45,Male,T30
26459,2022-08-06,DSP Top 100 Equity Direct,Lumpsum,96141,Maharashtra,26-35,Male,T30
26460,2024-03-12,SBI Bluechip Direct,Lumpsum,403828,Punjab,18-25,Male,T30
26461,2025-07-31,UTI Flexi Cap Direct,SIP,192321,Andhra Pradesh,46-60,Female,B30
26462,2025-09-12,DSP Top 100 Equity Direct,SIP,282547,Uttar Pradesh,18-25,Male,T30
26463,2025-10-13,DSP Top 100 Equity Direct,SIP,467154,Uttar Pradesh,60+,Female,T30
26464,2024-04-03,ICICI Pru Bluechip Direct,SIP,63709,Maharashtra,18-25,Male,T30
26465,2022-12-01,SBI Bluechip Direct,SIP,459327,Maharashtra,46-60,Female,T30
26466,2024-05-30,UTI Flexi Cap Direct,Lumpsum,243425,Rajasthan,26-35,Female,T30
26467,2023-05-27,DSP Top 100 Equity Direct,SIP,429092,Delhi,26-35,Female,T30
26468,2022-12-05,Kotak Bluechip Direct,Redemption,130645,West Bengal,18-25,Female,B30
26469,2025-03-23,Nippon Large Cap Direct,Redemption,69668,Maharashtra,60+,Male,T30
26470,2025-03-15,DSP Top 100 Equity Direct,Lumpsum,296947,West Bengal,26-35,Male,T30
26471,2022-09-29,ABSL Frontline Equity Direct,SIP,175532,Uttar Pradesh,18-25,Female,T30
26472,2024-02-10,HDFC Top 100 Direct,SIP,80751,Karnataka,18-25,Male,T30
26473,2022-05-05,UTI Flexi Cap Direct,SIP,112941,Karnataka,46-60,Female,B30
26474,2023-08-09,Kotak Bluechip Direct,SIP,176272,Andhra Pradesh,26-35,Male,T30
26475,2024-12-31,Mirae Asset Large Cap Direct,SIP,386575,Telangana,46-60,Female,T30
26476,2022-02-02,DSP Top 100 Equity Direct,SIP,14085,Karnataka,46-60,Female,T30
26477,2023-09-06,Axis Bluechip Direct,SIP,140817,Rajasthan,26-35,Male,T30
26478,2025-03-15,SBI Bluechip Direct,SIP,38472,Delhi,46-60,Female,T30
26479,2025-05-31,Nippon Large Cap Direct,SIP,42037,West Bengal,46-60,Female,T30
26480,2024-09-11,DSP Top 100 Equity Direct,SIP,78111,Delhi,26-35,Female,T30
26481,2023-03-30,ABSL Frontline Equity Direct,SIP,283670,Delhi,46-60,Female,B30
26482,2024-12-31,SBI Bluechip Direct,Lumpsum,470763,Delhi,36-45,Male,T30
26483,2024-02-29,Axis Bluechip Direct,SIP,337624,Uttar Pradesh,18-25,Female,B30
26484,2025-07-14,SBI Bluechip Direct,SIP,314077,West Bengal,46-60,Female,T30
26485,2024-04-08,UTI Flexi Cap Direct,SIP,261849,West Bengal,46-60,Female,T30
26486,2025-05-24,HDFC Top 100 Direct,SIP,207968,Kerala,18-25,Female,T30
26487,2023-09-18,Nippon Large Cap Direct,SIP,12804,Rajasthan,18-25,Female,T30
26488,2023-11-29,HDFC Top 100 Direct,SIP,391322,Punjab,46-60,Female,T30
26489,2025-05-14,DSP Top 100 Equity Direct,Lumpsum,32521,Karnataka,18-25,Male,B30
26490,2022-10-06,Mirae Asset Large Cap Direct,SIP,448012,Tamil Nadu,46-60,Male,B30
26491,2023-03-23,Axis Bluechip Direct,SIP,78334,Rajasthan,36-45,Male,T30
26492,2025-07-15,HDFC Top 100 Direct,Lumpsum,70913,Karnataka,46-60,Male,T30
26493,2025-03-30,DSP Top 100 Equity Direct,SIP,120111,Gujarat,36-45,Female,B30
26494,2024-03-27,Axis Bluechip Direct,SIP,441020,Tamil Nadu,26-35,Male,T30
26495,2023-11-10,ICICI Pru Bluechip Direct,SIP,373286,Gujarat,36-45,Male,T30
26496,2025-10-23,DSP Top 100 Equity Direct,Lumpsum,31307,Karnataka,60+,Female,T30
26497,2024-04-28,ABSL Frontline Equity Direct,SIP,238154,Karnataka,18-25,Male,B30
26498,2025-10-08,UTI Flexi Cap Direct,Redemption,70224,West Bengal,46-60,Female,T30
26499,2022-12-22,Nippon Large Cap Direct,SIP,395247,Delhi,60+,Male,T30
26500,2022-08-28,ICICI Pru Bluechip Direct,SIP,81178,Maharashtra,46-60,Female,T30
26501,2024-04-11,UTI Flexi Cap Direct,Redemption,190632,Uttar Pradesh,46-60,Male,B30
26502,2023-01-15,DSP Top 100 Equity Direct,Redemption,305400,Maharashtra,60+,Male,T30
26503,2022-05-24,Mirae Asset Large Cap Direct,Redemption,129857,Delhi,18-25,Male,B30
26504,2022-03-25,UTI Flexi Cap Direct,SIP,37786,Delhi,60+,Female,T30
26505,2022-12-01,DSP Top 100 Equity Direct,SIP,268336,Kerala,46-60,Male,T30
26506,2023-05-20,Axis Bluechip Direct,Lumpsum,112557,Tamil Nadu,36-45,Male,T30
26507,2025-08-31,HDFC Top 100 Direct,Lumpsum,106798,Karnataka,26-35,Male,T30
26508,2022-03-07,ABSL Frontline Equity Direct,SIP,484629,Kerala,26-35,Female,T30
26509,2022-04-04,HDFC Top 100 Direct,Redemption,220335,Delhi,60+,Male,T30
26510,2022-09-28,ICICI Pru Bluechip Direct,SIP,20109,Karnataka,46-60,Male,T30
26511,2022-05-03,ICICI Pru Bluechip Direct,SIP,238839,Karnataka,60+,Male,B30
26512,2022-12-29,Mirae Asset Large Cap Direct,SIP,119014,Tamil Nadu,46-60,Male,T30
26513,2024-01-30,SBI Bluechip Direct,SIP,250849,Rajasthan,18-25,Male,T30
26514,2023-01-27,HDFC Top 100 Direct,Lumpsum,175600,Karnataka,46-60,Male,T30
26515,2025-04-17,SBI Bluechip Direct,Lumpsum,245173,Rajasthan,46-60,Male,T30
26516,2024-02-16,ABSL Frontline Equity Direct,SIP,219359,Gujarat,18-25,Female,T30
26517,2025-08-31,UTI Flexi Cap Direct,SIP,310093,Uttar Pradesh,26-35,Female,B30
26518,2023-11-04,HDFC Top 100 Direct,SIP,214399,Kerala,26-35,Female,T30
26519,2023-11-17,Kotak Bluechip Direct,SIP,339895,Punjab,36-45,Female,T30
26520,2022-04-16,Axis Bluechip Direct,SIP,449682,Uttar Pradesh,18-25,Female,T30
26521,2023-11-14,ICICI Pru Bluechip Direct,Lumpsum,153654,Gujarat,60+,Male,B30
26522,2025-10-13,DSP Top 100 Equity Direct,SIP,247554,West Bengal,18-25,Male,T30
26523,2024-03-11,ICICI Pru Bluechip Direct,Lumpsum,16185,Maharashtra,60+,Male,B30
26524,2023-05-09,UTI Flexi Cap Direct,Redemption,163617,Maharashtra,36-45,Male,B30
26525,2022-02-05,Nippon Large Cap Direct,SIP,235432,West Bengal,26-35,Female,T30
26526,2025-07-01,UTI Flexi Cap Direct,SIP,361347,Tamil Nadu,46-60,Male,T30
26527,2023-07-08,ICICI Pru Bluechip Direct,SIP,291987,Delhi,18-25,Female,T30
26528,2023-06-06,Nippon Large Cap Direct,Lumpsum,5571,West Bengal,26-35,Female,T30
26529,2025-11-13,Nippon Large Cap Direct,SIP,5562,West Bengal,26-35,Male,T30
26530,2024-01-21,ICICI Pru Bluechip Direct,SIP,117700,Tamil Nadu,36-45,Male,B30
26531,2024-02-29,SBI Bluechip Direct,SIP,9595,Delhi,60+,Female,B30
26532,2022-04-11,HDFC Top 100 Direct,SIP,178938,Maharashtra,60+,Female,B30
26533,2023-02-07,Axis Bluechip Direct,SIP,72357,Maharashtra,60+,Female,B30
26534,2025-05-23,ABSL Frontline Equity Direct,SIP,488222,West Bengal,46-60,Male,T30
26535,2022-04-23,Nippon Large Cap Direct,SIP,9880,Rajasthan,18-25,Male,B30
26536,2023-03-01,ICICI Pru Bluechip Direct,SIP,233697,Andhra Pradesh,36-45,Male,B30
26537,2024-10-05,HDFC Top 100 Direct,SIP,159265,West Bengal,26-35,Male,T30
26538,2022-06-17,Axis Bluechip Direct,SIP,434978,Kerala,26-35,Female,T30
26539,2025-03-09,Mirae Asset Large Cap Direct,SIP,14417,Delhi,60+,Female,T30
26540,2024-03-17,DSP Top 100 Equity Direct,SIP,410758,Kerala,36-45,Female,B30
26541,2025-10-22,DSP Top 100 Equity Direct,SIP,235670,Uttar Pradesh,18-25,Female,T30
26542,2022-07-09,SBI Bluechip Direct,SIP,97733,Andhra Pradesh,18-25,Female,T30
26543,2023-04-01,Axis Bluechip Direct,Lumpsum,488895,Andhra Pradesh,18-25,Male,T30
26544,2025-02-18,SBI Bluechip Direct,SIP,74350,Gujarat,60+,Male,T30
26545,2024-08-07,DSP Top 100 Equity Direct,Lumpsum,683,Karnataka,60+,Female,T30
26546,2025-04-08,Kotak Bluechip Direct,Lumpsum,28985,Karnataka,26-35,Male,T30
26547,2025-04-02,Kotak Bluechip Direct,Lumpsum,432695,Telangana,46-60,Female,T30
26548,2023-05-06,Mirae Asset Large Cap Direct,Redemption,197280,Rajasthan,18-25,Female,T30
26549,2023-06-08,UTI Flexi Cap Direct,SIP,21146,Delhi,18-25,Male,T30
26550,2023-10-19,ICICI Pru Bluechip Direct,SIP,40970,Andhra Pradesh,60+,Male,T30
26551,2024-09-15,Mirae Asset Large Cap Direct,Lumpsum,443647,Kerala,26-35,Female,T30
26552,2025-04-07,SBI Bluechip Direct,Lumpsum,219524,Rajasthan,26-35,Female,B30
26553,2023-03-27,SBI Bluechip Direct,SIP,290211,Delhi,60+,Female,B30
26554,2022-07-01,SBI Bluechip Direct,SIP,330231,Telangana,26-35,Female,T30
26555,2024-02-09,Kotak Bluechip Direct,SIP,381414,West Bengal,26-35,Male,B30
26556,2024-09-13,DSP Top 100 Equity Direct,SIP,90153,Delhi,18-25,Male,T30
26557,2024-02-23,Nippon Large Cap Direct,SIP,84740,Delhi,46-60,Male,T30
26558,2024-09-13,HDFC Top 100 Direct,SIP,43104,Maharashtra,36-45,Male,T30
26559,2022-07-29,Nippon Large Cap Direct,SIP,98678,Maharashtra,18-25,Male,T30
26560,2025-01-24,HDFC Top 100 Direct,Lumpsum,383710,Delhi,26-35,Male,T30
26561,2024-09-20,ICICI Pru Bluechip Direct,SIP,71186,Tamil Nadu,26-35,Female,T30
26562,2023-06-16,ABSL Frontline Equity Direct,Lumpsum,182929,Tamil Nadu,26-35,Female,B30
26563,2023-12-08,Mirae Asset Large Cap Direct,Lumpsum,178568,Punjab,60+,Male,B30
26564,2025-03-28,Mirae Asset Large Cap Direct,Redemption,322110,Gujarat,60+,Female,T30
26565,2023-09-07,UTI Flexi Cap Direct,SIP,98243,Kerala,26-35,Female,T30
26566,2023-04-03,Nippon Large Cap Direct,SIP,123504,West Bengal,60+,Female,T30
26567,2023-11-01,Nippon Large Cap Direct,SIP,21897,Karnataka,26-35,Male,T30
26568,2024-09-13,ICICI Pru Bluechip Direct,SIP,125147,Telangana,18-25,Male,T30
26569,2022-04-20,ICICI Pru Bluechip Direct,Lumpsum,382902,Gujarat,36-45,Male,B30
26570,2024-06-10,Kotak Bluechip Direct,Lumpsum,424437,Delhi,60+,Female,T30
26571,2022-07-20,ABSL Frontline Equity Direct,SIP,412051,Telangana,46-60,Male,T30
26572,2023-12-29,SBI Bluechip Direct,Lumpsum,133355,Gujarat,60+,Male,T30
26573,2025-04-03,Nippon Large Cap Direct,SIP,482300,Maharashtra,60+,Female,T30
26574,2023-12-25,ICICI Pru Bluechip Direct,Lumpsum,111358,Uttar Pradesh,26-35,Male,T30
26575,2024-06-18,Mirae Asset Large Cap Direct,SIP,19699,Kerala,18-25,Male,T30
26576,2024-02-11,UTI Flexi Cap Direct,SIP,282204,West Bengal,60+,Male,T30
26577,2023-01-25,SBI Bluechip Direct,SIP,185724,Uttar Pradesh,18-25,Female,T30
26578,2025-01-27,UTI Flexi Cap Direct,SIP,190488,Gujarat,26-35,Male,B30
26579,2025-08-29,DSP Top 100 Equity Direct,Lumpsum,499756,Gujarat,60+,Female,B30
26580,2023-01-13,ICICI Pru Bluechip Direct,SIP,127220,Andhra Pradesh,60+,Female,T30
26581,2025-09-14,Axis Bluechip Direct,SIP,191573,Punjab,36-45,Female,T30
26582,2023-07-05,Nippon Large Cap Direct,SIP,142529,Telangana,26-35,Female,T30
26583,2022-08-09,UTI Flexi Cap Direct,SIP,48115,Delhi,46-60,Female,T30
26584,2025-07-23,ICICI Pru Bluechip Direct,SIP,444515,Karnataka,26-35,Male,T30
26585,2023-07-28,SBI Bluechip Direct,SIP,411883,Rajasthan,18-25,Male,T30
26586,2024-02-27,Nippon Large Cap Direct,Redemption,227092,Andhra Pradesh,26-35,Female,T30
26587,2023-07-08,Mirae Asset Large Cap Direct,SIP,21188,Delhi,18-25,Female,T30
26588,2023-05-21,HDFC Top 100 Direct,SIP,130201,Karnataka,26-35,Male,T30
26589,2024-07-31,Mirae Asset Large Cap Direct,Lumpsum,200700,Delhi,60+,Male,B30
26590,2023-02-08,Kotak Bluechip Direct,Lumpsum,354943,Maharashtra,60+,Male,B30
26591,2022-07-23,Kotak Bluechip Direct,SIP,204166,Andhra Pradesh,46-60,Female,T30
26592,2024-12-11,Mirae Asset Large Cap Direct,SIP,150643,Andhra Pradesh,26-35,Male,T30
26593,2024-10-17,ABSL Frontline Equity Direct,SIP,433375,Punjab,60+,Female,T30
26594,2023-03-11,ICICI Pru Bluechip Direct,SIP,340641,Maharashtra,46-60,Male,T30
26595,2022-01-30,SBI Bluechip Direct,SIP,225535,Karnataka,18-25,Male,B30
26596,2024-10-19,Mirae Asset Large Cap Direct,Lumpsum,68686,Uttar Pradesh,36-45,Male,B30
26597,2022-01-14,DSP Top 100 Equity Direct,SIP,99484,Andhra Pradesh,18-25,Male,T30
26598,2025-09-05,Nippon Large Cap Direct,SIP,147199,Uttar Pradesh,26-35,Male,T30
26599,2023-02-12,Kotak Bluechip Direct,SIP,299355,Kerala,26-35,Female,T30
26600,2025-12-27,Axis Bluechip Direct,SIP,63828,Uttar Pradesh,36-45,Female,T30
26601,2022-04-22,SBI Bluechip Direct,Lumpsum,260185,Rajasthan,60+,Male,T30
26602,2024-04-26,ABSL Frontline Equity Direct,Redemption,84965,Maharashtra,18-25,Female,T30
26603,2024-10-07,SBI Bluechip Direct,SIP,179068,Uttar Pradesh,18-25,Female,T30
26604,2022-02-28,Nippon Large Cap Direct,SIP,358860,Kerala,26-35,Male,T30
26605,2023-02-04,ABSL Frontline Equity Direct,Lumpsum,46174,Kerala,36-45,Female,B30
26606,2025-12-24,HDFC Top 100 Direct,SIP,195542,Uttar Pradesh,26-35,Female,T30
26607,2025-10-03,UTI Flexi Cap Direct,Lumpsum,157126,Tamil Nadu,36-45,Female,T30
26608,2022-05-05,Mirae Asset Large Cap Direct,SIP,485898,Kerala,60+,Female,T30
26609,2025-07-24,Mirae Asset Large Cap Direct,Redemption,84273,Punjab,26-35,Female,T30
26610,2025-12-16,ICICI Pru Bluechip Direct,SIP,130530,Maharashtra,60+,Female,T30
26611,2023-11-20,Axis Bluechip Direct,SIP,418646,Kerala,26-35,Female,T30
26612,2023-11-03,SBI Bluechip Direct,Lumpsum,225756,Telangana,18-25,Male,T30
26613,2022-03-07,ICICI Pru Bluechip Direct,SIP,467893,Maharashtra,46-60,Female,T30
26614,2025-03-07,Nippon Large Cap Direct,SIP,327564,Gujarat,60+,Female,T30
26615,2025-01-22,Nippon Large Cap Direct,SIP,91011,Gujarat,18-25,Male,T30
26616,2024-12-15,Mirae Asset Large Cap Direct,SIP,351872,Punjab,46-60,Male,T30
26617,2024-03-05,ICICI Pru Bluechip Direct,SIP,264827,Telangana,60+,Female,T30
26618,2023-12-25,Axis Bluechip Direct,SIP,71913,Andhra Pradesh,36-45,Male,B30
26619,2022-02-27,ABSL Frontline Equity Direct,SIP,181714,Maharashtra,60+,Male,T30
26620,2023-10-27,Axis Bluechip Direct,SIP,290066,Uttar Pradesh,36-45,Female,T30
26621,2022-12-04,UTI Flexi Cap Direct,Lumpsum,344822,Tamil Nadu,36-45,Male,T30
26622,2025-05-08,Kotak Bluechip Direct,Redemption,83946,Karnataka,26-35,Male,T30
26623,2022-02-20,Axis Bluechip Direct,SIP,278222,Gujarat,60+,Male,T30
26624,2022-02-02,ABSL Frontline Equity Direct,SIP,292064,West Bengal,26-35,Female,B30
26625,2024-05-06,ICICI Pru Bluechip Direct,SIP,372498,Tamil Nadu,46-60,Male,T30
26626,2024-06-30,ICICI Pru Bluechip Direct,Lumpsum,211039,Andhra Pradesh,26-35,Male,T30
26627,2024-08-09,Mirae Asset Large Cap Direct,SIP,213175,Karnataka,46-60,Male,B30
26628,2025-06-15,DSP Top 100 Equity Direct,SIP,420348,Karnataka,18-25,Male,T30
26629,2024-02-13,Nippon Large Cap Direct,Lumpsum,5585,West Bengal,26-35,Female,T30
26630,2025-09-24,Kotak Bluechip Direct,SIP,422616,Punjab,18-25,Male,T30
26631,2024-09-07,UTI Flexi Cap Direct,Lumpsum,461738,Tamil Nadu,18-25,Female,T30
26632,2023-01-24,HDFC Top 100 Direct,SIP,330340,Tamil Nadu,26-35,Male,T30
26633,2025-07-17,ABSL Frontline Equity Direct,SIP,26744,Telangana,18-25,Male,T30
26634,2023-05-24,SBI Bluechip Direct,Lumpsum,484715,Rajasthan,18-25,Male,B30
26635,2025-01-15,ABSL Frontline Equity Direct,SIP,362426,Uttar Pradesh,46-60,Male,T30
26636,2025-02-24,Kotak Bluechip Direct,SIP,116997,Uttar Pradesh,46-60,Male,T30
26637,2025-01-22,DSP Top 100 Equity Direct,SIP,295905,Telangana,36-45,Male,T30
26638,2025-11-19,Axis Bluechip Direct,SIP,430824,Telangana,60+,Male,T30
26639,2023-03-18,ICICI Pru Bluechip Direct,SIP,18467,Telangana,46-60,Male,T30
26640,2025-07-14,Nippon Large Cap Direct,Redemption,336243,Rajasthan,26-35,Male,T30
26641,2023-02-25,Axis Bluechip Direct,SIP,77036,Kerala,36-45,Female,T30
26642,2025-01-25,Nippon Large Cap Direct,SIP,150401,Punjab,36-45,Female,B30
26643,2025-11-18,ICICI Pru Bluechip Direct,SIP,110798,Delhi,36-45,Male,T30
26644,2024-02-20,Mirae Asset Large Cap Direct,SIP,130186,Maharashtra,46-60,Female,T30
26645,2023-11-15,ICICI Pru Bluechip Direct,SIP,158742,West Bengal,60+,Female,B30
26646,2022-05-11,ABSL Frontline Equity Direct,SIP,377007,Kerala,36-45,Female,T30
26647,2023-08-07,DSP Top 100 Equity Direct,Redemption,94225,Maharashtra,36-45,Male,B30
26648,2022-03-08,SBI Bluechip Direct,Lumpsum,187097,Tamil Nadu,46-60,Female,T30
26649,2024-07-11,ICICI Pru Bluechip Direct,SIP,307732,Karnataka,26-35,Female,B30
26650,2023-03-05,ICICI Pru Bluechip Direct,Lumpsum,329956,Telangana,26-35,Male,B30
26651,2024-05-07,DSP Top 100 Equity Direct,SIP,269951,West Bengal,46-60,Male,T30
26652,2022-08-10,Axis Bluechip Direct,Redemption,82429,Kerala,18-25,Female,T30
26653,2024-08-11,Nippon Large Cap Direct,SIP,340013,Maharashtra,60+,Male,T30
26654,2022-04-06,UTI Flexi Cap Direct,Lumpsum,455870,Delhi,60+,Female,B30
26655,2025-01-24,HDFC Top 100 Direct,SIP,138940,Gujarat,36-45,Male,B30
26656,2022-11-07,ICICI Pru Bluechip Direct,SIP,215007,Telangana,36-45,Female,T30
26657,2025-02-28,Nippon Large Cap Direct,SIP,339059,Telangana,46-60,Male,T30
26658,2022-02-24,Nippon Large Cap Direct,SIP,9544,Tamil Nadu,36-45,Male,T30
26659,2022-03-01,ICICI Pru Bluechip Direct,Redemption,252121,West Bengal,60+,Male,T30
26660,2023-05-25,Axis Bluechip Direct,Redemption,322430,Karnataka,60+,Female,T30
26661,2024-07-12,Axis Bluechip Direct,SIP,434399,Karnataka,26-35,Male,T30
26662,2022-11-10,Mirae Asset Large Cap Direct,SIP,437707,Uttar Pradesh,18-25,Female,T30
26663,2024-12-28,SBI Bluechip Direct,Redemption,278840,Gujarat,26-35,Male,B30
26664,2025-06-14,DSP Top 100 Equity Direct,SIP,5502,Gujarat,18-25,Female,T30
26665,2022-01-17,Mirae Asset Large Cap Direct,SIP,270287,Telangana,60+,Male,T30
26666,2023-08-31,Kotak Bluechip Direct,SIP,458913,Uttar Pradesh,26-35,Male,T30
26667,2022-04-22,Mirae Asset Large Cap Direct,SIP,51533,Punjab,46-60,Male,B30
26668,2025-07-31,SBI Bluechip Direct,Redemption,325750,West Bengal,36-45,Female,T30
26669,2024-04-03,ICICI Pru Bluechip Direct,SIP,268773,Punjab,36-45,Male,T30
26670,2022-06-27,Axis Bluechip Direct,Redemption,12244,Karnataka,60+,Female,T30
26671,2024-06-07,ICICI Pru Bluechip Direct,SIP,429205,Karnataka,36-45,Female,T30
26672,2025-12-15,Mirae Asset Large Cap Direct,Lumpsum,451529,Maharashtra,60+,Male,B30
26673,2022-10-17,HDFC Top 100 Direct,SIP,287063,Rajasthan,36-45,Female,T30
26674,2025-06-04,Mirae Asset Large Cap Direct,SIP,475607,Maharashtra,18-25,Male,T30
26675,2022-09-01,ABSL Frontline Equity Direct,SIP,51775,Punjab,26-35,Male,T30
26676,2023-11-10,ICICI Pru Bluechip Direct,SIP,477966,Telangana,60+,Male,T30
26677,2023-01-09,Kotak Bluechip Direct,SIP,14257,Gujarat,36-45,Female,T30
26678,2023-05-23,UTI Flexi Cap Direct,Lumpsum,493109,Rajasthan,36-45,Male,T30
26679,2025-11-24,Axis Bluechip Direct,SIP,303000,Uttar Pradesh,46-60,Female,T30
26680,2024-11-15,UTI Flexi Cap Direct,Lumpsum,464891,Tamil Nadu,18-25,Male,T30
26681,2025-11-11,DSP Top 100 Equity Direct,SIP,135383,West Bengal,26-35,Female,T30
26682,2023-08-27,SBI Bluechip Direct,SIP,212524,Punjab,36-45,Female,T30
26683,2025-04-05,ICICI Pru Bluechip Direct,Redemption,168717,Kerala,36-45,Male,T30
26684,2025-08-01,Kotak Bluechip Direct,Redemption,189575,Gujarat,26-35,Male,B30
26685,2022-01-08,Nippon Large Cap Direct,SIP,234193,Andhra Pradesh,26-35,Female,T30
26686,2024-01-04,DSP Top 100 Equity Direct,SIP,493432,Punjab,26-35,Female,T30
26687,2025-09-16,SBI Bluechip Direct,SIP,76531,Delhi,46-60,Female,B30
26688,2024-04-16,Nippon Large Cap Direct,SIP,29785,Rajasthan,18-25,Male,T30
26689,2023-09-18,ABSL Frontline Equity Direct,SIP,3951,Andhra Pradesh,46-60,Male,T30
26690,2022-08-05,SBI Bluechip Direct,Lumpsum,40602,Rajasthan,18-25,Male,B30
26691,2024-05-25,ABSL Frontline Equity Direct,Lumpsum,323907,Telangana,18-25,Male,T30
26692,2024-09-06,Kotak Bluechip Direct,SIP,430014,Maharashtra,18-25,Male,T30
26693,2025-07-12,Mirae Asset Large Cap Direct,SIP,60732,Karnataka,46-60,Female,T30
26694,2023-05-16,DSP Top 100 Equity Direct,SIP,139574,Punjab,18-25,Male,B30
26695,2022-08-07,DSP Top 100 Equity Direct,Redemption,69616,Tamil Nadu,36-45,Female,T30
26696,2022-07-02,Mirae Asset Large Cap Direct,SIP,494806,Gujarat,46-60,Female,T30
26697,2022-05-25,ICICI Pru Bluechip Direct,SIP,317349,Uttar Pradesh,36-45,Male,T30
26698,2024-06-06,DSP Top 100 Equity Direct,SIP,347877,Maharashtra,60+,Male,T30
26699,2024-04-10,Axis Bluechip Direct,SIP,333123,Telangana,18-25,Female,B30
26700,2022-12-11,ICICI Pru Bluechip Direct,Lumpsum,106844,Punjab,26-35,Female,T30
26701,2022-02-01,Mirae Asset Large Cap Direct,SIP,263423,Telangana,26-35,Male,T30
26702,2023-05-22,Mirae Asset Large Cap Direct,Lumpsum,401771,Telangana,36-45,Female,T30
26703,2023-11-30,Axis Bluechip Direct,Lumpsum,401913,Maharashtra,60+,Female,B30
26704,2025-11-15,HDFC Top 100 Direct,SIP,34875,West Bengal,36-45,Female,T30
